%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
116.0, -13582.841796875, 5673.1630859375, -87752.5, -78365.171875, -29770.15234375, -47248.30078125, -34849.0078125, -30086.876953125, -187500.015625, 167902.65625, 168076.78125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.7980000376701355, 0.5920000076293945, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293445E9, 2020-12-18 16:13:22.129
118.0, -13543.5693359375, 5834.43115234375, -87751.5625, -78377.1953125, -29771.29296875, -47237.19140625, -34839.015625, -30071.1640625, -187500.015625, 167871.75, 168045.8125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21400001645088196, 0.800000011920929, 0.5600000023841858, 192.0, 124.5, 40.0, 12.5, 0.0, 8.5, 64.0, 0.0, 0.0, 0.0, 1.6082972021293504E9, 2020-12-18 16:13:22.129
120.0, -13590.3740234375, 5747.7734375, -87781.3125, -78435.6015625, -29804.396484375, -47268.73046875, -34871.24609375, -30101.40625, -187500.015625, 167849.21875, 168023.265625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21400001645088196, 0.800000011920929, 0.5600000023841858, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293566E9, 2020-12-18 16:13:22.129
122.0, -13555.86328125, 5702.46630859375, -87749.59375, -78421.609375, -29775.16015625, -47243.046875, -34847.44140625, -30077.736328125, -187500.015625, 167818.296875, 167992.171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21400001645088196, 0.800000011920929, 0.5600000023841858, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293633E9, 2020-12-18 16:13:22.129
124.0, -13547.458984375, 5844.466796875, -87772.3671875, -78440.671875, -29798.5625, -47258.3125, -34873.48046875, -30097.806640625, -187500.015625, 167792.53125, 167966.453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21400001645088196, 0.800000011920929, 0.5600000023841858, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293693E9, 2020-12-18 16:13:22.129
126.0, -13631.859375, 5626.8056640625, -87810.546875, -78488.6875, -29833.609375, -47302.45703125, -34907.03125, -30135.11328125, -187500.015625, 167766.359375, 167940.140625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.21400001645088196, 0.800000011920929, 0.5600000023841858, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293752E9, 2020-12-18 16:13:22.129
128.0, -14250.4658203125, 5229.5927734375, -88486.8203125, -79136.3671875, -30525.150390625, -47966.86328125, -35595.8671875, -30819.25390625, -187500.015625, 167248.953125, 167422.390625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.20400001108646393, 0.7920000553131104, 0.492000013589859, 192.0, 124.5, 80.0, 12.0, 96.0, 7.5, 48.0, 0.0, 0.0, 0.0, 1.6082972021293812E9, 2020-12-18 16:13:22.129
130.0, -14033.85546875, 5301.22998046875, -88220.140625, -78894.078125, -30262.13671875, -47720.1015625, -35334.08203125, -30560.2421875, -187500.015625, 166173.953125, 166346.96875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.20400001108646393, 0.7920000553131104, 0.492000013589859, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293871E9, 2020-12-18 16:13:22.129
132.0, -13944.2919921875, 5299.1513671875, -88093.1640625, -78743.046875, -30158.4921875, -47614.4453125, -35225.1171875, -30450.96484375, -187500.015625, 165827.546875, 166003.265625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.20400001108646393, 0.7920000553131104, 0.492000013589859, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129393E9, 2020-12-18 16:13:22.129
134.0, -13199.978515625, 6084.47998046875, -87339.6171875, -77942.359375, -29395.76171875, -46858.15234375, -34474.0546875, -29699.298828125, -187500.015625, 166042.15625, 166219.328125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.20400001108646393, 0.7920000553131104, 0.492000013589859, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021293993E9, 2020-12-18 16:13:22.129
136.0, -13493.4345703125, 5735.345703125, -87627.6875, -78230.03125, -29685.865234375, -47148.3671875, -34766.75, -29988.126953125, -187500.015625, 166922.640625, 167103.296875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.20400001108646393, 0.7920000553131104, 0.492000013589859, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294055E9, 2020-12-18 16:13:22.129
138.0, -12950.4658203125, 6232.1357421875, -87068.0, -77706.7734375, -29130.087890625, -46603.36328125, -34189.5625, -29430.384765625, -187500.015625, 167021.859375, 167211.921875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.796000063419342, 0.5960000157356262, 192.0, 124.5, 32.0, 12.0, 112.0, 9.0, 80.0, 0.0, 0.0, 0.0, 1.6082972021294115E9, 2020-12-18 16:13:22.129
140.0, -12907.3046875, 6351.69482421875, -87058.0546875, -77687.6875, -29110.84375, -46580.2734375, -34176.53125, -29421.443359375, -187500.015625, 168471.125, 168663.171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.796000063419342, 0.5960000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294174E9, 2020-12-18 16:13:22.129
142.0, -13081.8720703125, 6059.91552734375, -87239.5234375, -77892.5390625, -29272.46875, -46759.06640625, -34341.33203125, -29584.25390625, -187500.015625, 168875.765625, 169070.359375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.796000063419342, 0.5960000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294234E9, 2020-12-18 16:13:22.129
144.0, -12367.041015625, 6831.5869140625, -86548.5, -77228.8046875, -28578.224609375, -46064.93359375, -33650.1484375, -28884.15234375, -187500.015625, 169678.796875, 169873.65625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.796000063419342, 0.5960000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129429E9, 2020-12-18 16:13:22.129
146.0, -13133.28125, 6091.9677734375, -87347.9296875, -78024.484375, -29382.349609375, -46853.58984375, -34445.265625, -29679.427734375, -187500.015625, 170821.640625, 171017.703125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2160000056028366, 0.796000063419342, 0.5960000157356262, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294353E9, 2020-12-18 16:13:22.129
148.0, -12881.2431640625, 6315.73095703125, -87076.8984375, -77784.6015625, -29118.2421875, -46597.3046875, -34177.06640625, -29418.984375, -187500.015625, 170825.859375, 171023.890625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7920000553131104, 0.5360000133514404, 192.0, 124.0, 32.0, 12.0, 96.0, 8.0, 96.0, 0.0, 0.0, 0.0, 1.6082972021294413E9, 2020-12-18 16:13:22.129
150.0, -12962.6923828125, 6288.59619140625, -87194.484375, -77883.0625, -29240.908203125, -46703.140625, -34313.703125, -29545.65234375, -187500.015625, 172243.03125, 172442.71875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7920000553131104, 0.5360000133514404, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294477E9, 2020-12-18 16:13:22.129
152.0, -12830.1689453125, 6207.6826171875, -87011.3828125, -77718.625, -29041.93359375, -46527.7265625, -34092.33203125, -29338.541015625, -187500.015625, 173283.375, 173484.359375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7920000553131104, 0.5360000133514404, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294537E9, 2020-12-18 16:13:22.129
154.0, -11987.955078125, 7165.56689453125, -86204.5703125, -76900.28125, -28236.17578125, -45702.609375, -33291.37890625, -28526.078125, -187500.015625, 174609.859375, 174811.828125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7920000553131104, 0.5360000133514404, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294594E9, 2020-12-18 16:13:22.129
156.0, -13115.2880859375, 6125.517578125, -87341.921875, -77993.28125, -29395.716796875, -46857.61328125, -34443.92578125, -29687.697265625, -187500.015625, 175865.796875, 176068.484375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7920000553131104, 0.5360000133514404, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294653E9, 2020-12-18 16:13:22.129
158.0, -12237.78125, 6870.05419921875, -86383.9453125, -77009.6015625, -28429.875, -45908.1796875, -33485.6171875, -28729.34375, -187500.015625, 176024.46875, 176227.296875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2840000092983246, 0.8020000457763672, 0.5920000076293945, 192.0, 123.5, 16.0, 12.5, 8.0, 9.0, 64.0, 0.0, 0.0, 0.0, 1.6082972021294713E9, 2020-12-18 16:13:22.129
160.0, -13399.6689453125, 6150.03759765625, -87693.0, -78211.546875, -29738.4140625, -47150.6015625, -34814.6953125, -30034.640625, -187500.015625, 177331.8125, 177535.265625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2840000092983246, 0.8020000457763672, 0.5920000076293945, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294773E9, 2020-12-18 16:13:22.129
162.0, -14461.0419921875, 4964.83642578125, -88736.4453125, -79299.3125, -30762.75, -48211.05859375, -35842.18359375, -31072.09765625, -187500.015625, 176535.34375, 176737.140625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2840000092983246, 0.8020000457763672, 0.5920000076293945, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294832E9, 2020-12-18 16:13:22.129
164.0, -13655.6416015625, 5714.20068359375, -87914.234375, -78532.9375, -29932.248046875, -47389.2734375, -34991.921875, -30238.958984375, -187500.015625, 175991.140625, 176192.15625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2840000092983246, 0.8020000457763672, 0.5920000076293945, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294892E9, 2020-12-18 16:13:22.129
166.0, -13775.2451171875, 5438.447265625, -88031.78125, -78682.1640625, -30038.84375, -47502.171875, -35099.61328125, -30343.185546875, -187500.015625, 176275.078125, 176475.71875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2840000092983246, 0.8020000457763672, 0.5920000076293945, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021294951E9, 2020-12-18 16:13:22.129
168.0, -12777.7314453125, 6321.6318359375, -87018.7109375, -77724.4140625, -29001.119140625, -46483.71484375, -34047.29296875, -29306.689453125, -187500.015625, 176337.5625, 176537.9375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2800000011920929, 0.8040000200271606, 0.4740000367164612, 192.0, 123.5, 32.0, 12.5, 16.0, 7.0, 104.0, 0.0, 0.0, 0.0, 1.608297202129501E9, 2020-12-18 16:13:22.129
170.0, -12629.62890625, 6594.14453125, -86897.4296875, -77596.6484375, -28880.353515625, -46340.84375, -33917.25, -29179.017578125, -187500.015625, 177637.078125, 177838.40625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2800000011920929, 0.8040000200271606, 0.4740000367164612, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295073E9, 2020-12-18 16:13:22.129
172.0, -12623.9521484375, 6460.9501953125, -86862.2734375, -77589.8984375, -28835.91796875, -46308.74609375, -33849.75, -29111.71484375, -187500.015625, 178193.359375, 178394.625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2800000011920929, 0.8040000200271606, 0.4740000367164612, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295133E9, 2020-12-18 16:13:22.129
174.0, -12197.63671875, 7026.494140625, -86482.6484375, -77207.59375, -28457.32421875, -45905.87890625, -33476.7421875, -28732.71875, -187500.015625, 178986.6875, 179188.4375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2800000011920929, 0.8040000200271606, 0.4740000367164612, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295192E9, 2020-12-18 16:13:22.129
176.0, -12930.505859375, 6199.99365234375, -87216.59375, -77944.9765625, -29192.47265625, -46648.3125, -34211.87109375, -29465.54296875, -187500.015625, 180355.59375, 180558.171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2800000011920929, 0.8040000200271606, 0.4740000367164612, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129525E9, 2020-12-18 16:13:22.129
178.0, -11567.7421875, 7292.68115234375, -85776.875, -76560.0625, -27769.560546875, -45259.48828125, -32793.515625, -28049.0234375, -187500.015625, 180908.578125, 181113.15625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2580000162124634, 0.7860000133514404, 0.44200003147125244, 192.0, 123.5, 120.0, 12.0, 72.0, 6.5, 104.0, 0.0, 0.0, 0.0, 1.608297202129531E9, 2020-12-18 16:13:22.129
180.0, -11555.5380859375, 7439.80029296875, -85768.78125, -76542.765625, -27797.076171875, -45272.60546875, -32827.4921875, -28076.001953125, -187500.015625, 181013.859375, 181216.734375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2580000162124634, 0.7860000133514404, 0.44200003147125244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295369E9, 2020-12-18 16:13:22.129
182.0, -12144.4619140625, 6916.322265625, -86337.0546875, -76999.2109375, -28397.353515625, -45860.48046875, -33430.83203125, -28677.466796875, -187500.015625, 180975.671875, 181175.203125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2580000162124634, 0.7860000133514404, 0.44200003147125244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295428E9, 2020-12-18 16:13:22.129
184.0, -12676.3447265625, 6629.81787109375, -86905.3671875, -77492.421875, -28959.56640625, -46404.72265625, -34021.9921875, -29245.3125, -187500.015625, 180937.65625, 181134.984375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2580000162124634, 0.7860000133514404, 0.44200003147125244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295493E9, 2020-12-18 16:13:22.129
186.0, -12970.11328125, 6171.115234375, -87149.8046875, -77754.765625, -29211.828125, -46667.46875, -34274.140625, -29503.33984375, -187500.015625, 180907.09375, 181099.6875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2580000162124634, 0.7860000133514404, 0.44200003147125244, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295552E9, 2020-12-18 16:13:22.129
188.0, -13071.3447265625, 6162.17431640625, -87281.2578125, -77878.484375, -29363.642578125, -46805.4453125, -34425.28515625, -29656.31640625, -187500.015625, 180872.1875, 181062.9375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2939999997615814, 0.796000063419342, 0.6220000386238098, 192.0, 123.0, 104.0, 12.0, 112.0, 9.5, 56.0, 0.0, 0.0, 0.0, 1.608297202129561E9, 2020-12-18 16:13:22.129
190.0, -13187.751953125, 6052.49462890625, -87397.0859375, -77997.6796875, -29468.29296875, -46915.4375, -34535.0546875, -29764.38671875, -187500.015625, 180839.53125, 181029.96875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2939999997615814, 0.796000063419342, 0.6220000386238098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129567E9, 2020-12-18 16:13:22.129
192.0, -13220.51953125, 5924.15087890625, -87426.453125, -78028.9765625, -29492.142578125, -46942.57421875, -34563.08203125, -29797.220703125, -187500.015625, 180804.4375, 180994.5625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2939999997615814, 0.796000063419342, 0.6220000386238098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129573E9, 2020-12-18 16:13:22.129
194.0, -13264.8662109375, 6047.30908203125, -87505.578125, -78096.2109375, -29572.36328125, -47006.96875, -34653.91796875, -29875.4296875, -187500.015625, 180774.3125, 180964.34375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2939999997615814, 0.796000063419342, 0.6220000386238098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295793E9, 2020-12-18 16:13:22.129
196.0, -13320.8349609375, 5851.95458984375, -87546.1484375, -78156.515625, -29584.96875, -47050.1953125, -34646.72265625, -29888.662109375, -187500.015625, 180742.953125, 180932.671875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2939999997615814, 0.796000063419342, 0.6220000386238098, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295853E9, 2020-12-18 16:13:22.129
198.0, -13315.5146484375, 5950.54833984375, -87584.234375, -78204.3046875, -29619.771484375, -47074.3359375, -34665.765625, -29922.591796875, -187500.015625, 180710.828125, 180900.390625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.26200002431869507, 0.8020000457763672, 0.5800000429153442, 192.0, 123.5, 104.0, 12.5, 8.0, 9.0, 16.0, 0.0, 0.0, 0.0, 1.6082972021295912E9, 2020-12-18 16:13:22.129
200.0, -13364.8671875, 5896.18896484375, -87628.78125, -78282.1953125, -29670.798828125, -47119.1953125, -34719.43359375, -29965.1953125, -187500.015625, 180675.96875, 180865.640625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.26200002431869507, 0.8020000457763672, 0.5800000429153442, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021295972E9, 2020-12-18 16:13:22.129
202.0, -13370.544921875, 5805.21728515625, -87625.4765625, -78312.0390625, -29659.400390625, -47115.93359375, -34701.91015625, -29938.86328125, -187500.015625, 180642.359375, 180831.625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.26200002431869507, 0.8020000457763672, 0.5800000429153442, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296031E9, 2020-12-18 16:13:22.129
204.0, -13341.4873046875, 5982.8466796875, -87643.3515625, -78334.0546875, -29690.513671875, -47134.55078125, -34730.921875, -29970.916015625, -187500.015625, 180611.828125, 180801.046875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.26200002431869507, 0.8020000457763672, 0.5800000429153442, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296089E9, 2020-12-18 16:13:22.129
206.0, -13398.9765625, 5756.78076171875, -87657.8828125, -78370.0390625, -29697.48828125, -47160.8828125, -34743.41796875, -29984.05859375, -187500.015625, 180582.046875, 180771.0, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.26200002431869507, 0.8020000457763672, 0.5800000429153442, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296148E9, 2020-12-18 16:13:22.129
208.0, -13362.85546875, 5870.52880859375, -87651.3828125, -78353.8828125, -29698.783203125, -47149.9296875, -34741.26953125, -29981.01953125, -187500.015625, 180547.375, 180736.21875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7900000214576721, 0.5139999985694885, 192.0, 124.0, 32.0, 12.0, 88.0, 8.0, 8.0, 0.0, 0.0, 0.0, 1.6082972021296208E9, 2020-12-18 16:13:22.129
210.0, -13441.01953125, 5797.4609375, -87704.6015625, -78382.828125, -29767.046875, -47215.6015625, -34806.58203125, -30045.34765625, -187500.015625, 180515.921875, 180704.796875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7900000214576721, 0.5139999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296268E9, 2020-12-18 16:13:22.129
212.0, -13509.349609375, 5635.6123046875, -87740.5859375, -78339.578125, -29810.20703125, -47266.40625, -34865.5703125, -30098.12109375, -187500.015625, 180486.515625, 180675.171875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7900000214576721, 0.5139999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296325E9, 2020-12-18 16:13:22.129
214.0, -13490.0595703125, 5805.91015625, -87755.2265625, -78340.15625, -29828.580078125, -47273.35546875, -34880.72265625, -30104.1328125, -187500.015625, 180454.140625, 180642.765625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7900000214576721, 0.5139999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296384E9, 2020-12-18 16:13:22.129
216.0, -13501.6826171875, 5633.89111328125, -87697.203125, -78319.34375, -29781.486328125, -47232.98828125, -34837.29296875, -30070.560546875, -187500.015625, 180425.484375, 180613.90625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.24800001084804535, 0.7900000214576721, 0.5139999985694885, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296444E9, 2020-12-18 16:13:22.129
218.0, -13422.400390625, 5794.84619140625, -87661.8828125, -78262.3515625, -29734.412109375, -47188.82421875, -34801.0390625, -30033.189453125, -187500.015625, 180393.34375, 180581.703125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25600001215934753, 0.8020000457763672, 0.534000039100647, 192.0, 124.0, 0.0, 12.5, 8.0, 8.0, 88.0, 0.0, 0.0, 0.0, 1.6082972021296506E9, 2020-12-18 16:13:22.129
220.0, -13429.3525390625, 5786.330078125, -87687.078125, -78266.640625, -29743.15234375, -47197.4296875, -34806.359375, -30033.76953125, -187500.015625, 180365.296875, 180553.765625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25600001215934753, 0.8020000457763672, 0.534000039100647, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296566E9, 2020-12-18 16:13:22.129
222.0, -13413.8173828125, 5706.9365234375, -87671.2734375, -78259.4921875, -29709.580078125, -47165.12890625, -34776.5625, -30003.70703125, -187500.015625, 180335.359375, 180523.453125, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25600001215934753, 0.8020000457763672, 0.534000039100647, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296651E9, 2020-12-18 16:13:22.129
224.0, -13408.0068359375, 5885.72802734375, -87709.5390625, -78299.65625, -29743.80078125, -47185.984375, -34810.71875, -30032.09375, -187500.015625, 180306.859375, 180495.0, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25600001215934753, 0.8020000457763672, 0.534000039100647, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.608297202129671E9, 2020-12-18 16:13:22.129
226.0, -13421.3056640625, 5723.47705078125, -87688.3046875, -78309.3125, -29719.392578125, -47164.4375, -34785.90625, -29999.548828125, -187500.015625, 180276.625, 180464.515625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.25600001215934753, 0.8020000457763672, 0.534000039100647, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296773E9, 2020-12-18 16:13:22.129
228.0, -13384.8271484375, 5826.8759765625, -87657.5, -78306.2265625, -29699.701171875, -47132.5625, -34732.0625, -29971.140625, -187500.015625, 180243.90625, 180431.796875, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2460000067949295, 0.7900000214576721, 0.5580000281333923, 192.0, 124.0, 40.0, 12.0, 88.0, 8.5, 56.0, 0.0, 0.0, 0.0, 1.6082972021296833E9, 2020-12-18 16:13:22.129
230.0, -13441.7802734375, 5785.01123046875, -87702.96875, -78369.859375, -29748.6953125, -47184.53125, -34787.0234375, -30027.779296875, -187500.015625, 180210.796875, 180398.734375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2460000067949295, 0.7900000214576721, 0.5580000281333923, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296892E9, 2020-12-18 16:13:22.129
232.0, -13426.2900390625, 5690.28466796875, -87688.015625, -78353.1640625, -29731.9765625, -47169.98046875, -34766.6171875, -30010.12109375, -187500.015625, 180179.171875, 180366.84375, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -0.2460000067949295, 0.7900000214576721, 0.5580000281333923, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6082972021296952E9, 2020-12-18 16:13:22.129
